id,timestamp,x,y,angle
45,135999,341,239,2.619977346
42,135999,557,243,3.141593654
33,135999,376,312,3.690616
37,135999,564,278,0.916509812
10,136033,343,274,6.113125654
1,136033,361,202,4.320689654
0,136033,202,121,1.418910346
45,136033,339,241,2.619977346
42,136033,558,243,3.121597346
33,136033,376,314,3.785092
37,136033,568,279,0.617191392
10,136066,343,274,6.018695654
1,136066,360,202,4.333737654
0,136066,202,121,1.359700346
45,136066,339,241,2.619977346
42,136066,557,244,3.141593654
33,136066,377,314,3.777043
37,136066,568,280,0.831051698
10,136099,343,275,6.009016654
1,136099,360,202,4.333737654
0,136099,201,118,1.410562346
45,136099,342,235,2.405799
42,136099,557,243,3.121597346
33,136099,376,314,3.777043
37,136099,568,276,0.754950723
10,136133,343,275,6.030941654
1,136133,360,202,4.355951654
0,136133,201,117,1.369476346
45,136133,343,234,2.476182
42,136133,557,244,3.151593654
33,136133,376,314,3.749035
37,136133,570,275,0.617191392
10,136166,344,275,5.989817654
1,136166,361,202,4.387483654
0,136166,201,117,1.381179346
45,136166,343,234,2.525972
42,136166,557,243,3.131595346
33,136166,376,313,3.712928
37,136166,570,277,0.749485467
10,136199,344,275,5.977305654
1,136199,360,200,4.365327654
0,136199,203,113,1.420421346
45,136199,345,235,2.561876
42,136199,557,243,3.081666346
33,136199,375,313,3.712928
37,136199,569,277,0.79399394
37,136199,569,277,0.79399394
37,136199,569,277,0.79399394
10,136233,344,275,5.913850654
1,136233,358,200,4.355951654
0,136233,202,112,1.451364346
45,136233,343,236,2.43405
42,136233,557,243,3.091636346
33,136233,370,310,3.807
37,136233,572,276,0.662526297
10,136266,343,275,5.936122654
1,136266,358,200,4.279981654
0,136266,202,109,1.400734346
45,136266,344,237,2.43405
42,136266,556,243,3.121597346
33,136266,370,310,3.813197
37,136266,572,278,0.905239971
10,136299,343,275,5.945561654
1,136299,359,199,4.244257654
0,136299,200,109,1.390940346
45,136299,343,232,2.384758
42,136299,552,239,3.192056654
33,136299,368,310,3.735133
37,136299,562,274,1.147486
10,136333,343,275,5.977305654
1,136333,359,199,4.230725654
0,136333,200,109,1.369476346
45,136333,343,232,2.39164
42,136333,548,239,3.202125654
33,136333,368,312,3.763007
37,136333,563,273,0.98558
10,136366,343,275,5.986905654
1,136366,360,199,4.244257654
0,136366,201,105,1.328241346
45,136366,340,233,2.25021
42,136366,544,239,3.141593654
33,136366,367,312,3.785092
37,136366,567,271,1.013256
10,136399,342,275,5.999389654
1,136399,360,199,4.221842654
0,136399,204,104,1.245888346
45,136399,340,233,2.25021
42,136399,536,239,3.171584654
33,136399,368,312,3.712928
37,136399,570,266,1.147486
10,136433,342,275,6.018695654
1,136433,360,199,4.230725654
0,136433,204,104,1.245888346
45,136433,340,233,2.256525
42,136433,529,239,3.396352654
33,136433,368,312,3.640937
37,136433,569,267,1.093757
10,136466,343,275,6.050370654
1,136466,360,199,4.235349654
0,136466,207,97,1.147483346
45,136466,341,232,2.214297
42,136466,525,242,3.488655654
33,136466,368,312,3.649653
37,136466,570,267,1.116077
10,136499,342,275,6.040632654
1,136499,359,197,4.154848654
0,136499,209,97,1.233171346
45,136499,342,231,2.242402
42,136499,525,242,3.510927654
33,136499,367,312,3.712928
37,136499,571,267,1.179097
10,136533,341,275,6.018695654
1,136533,359,196,4.090972654
0,136533,210,97,1.242673346
45,136533,341,233,2.242402
42,136533,523,244,3.605241654
33,136533,367,313,3.726808
37,136533,574,265,1.44023
10,136566,341,275,6.018695654
1,136566,359,196,4.090972654
0,136566,211,96,1.328241346
45,136566,343,233,2.242402
42,136566,522,245,3.574001654
33,136566,367,314,3.699132
37,136566,573,266,1.400738
10,136599,341,275,6.018695654
1,136599,355,196,3.990734654
0,136599,212,96,1.420421346
45,136599,348,235,2.25021
42,136599,521,245,3.551720654
33,136599,366,314,3.712928
37,136599,573,265,1.400738
10,136633,341,275,6.040632654
1,136633,355,196,3.990734654
0,136633,211,93,1.600791346
45,136633,345,230,2.10607
42,136633,520,246,3.542543654
33,136633,365,317,3.785092
37,136633,572,265,1.410565
10,136666,342,275,6.009016654
1,136666,355,196,3.998298654
0,136666,212,93,1.641390346
45,136666,345,230,2.142134
42,136666,518,249,3.718391654
33,136666,364,317,3.75721
37,136666,571,265,1.379294
10,136699,342,275,6.030941654
1,136699,355,197,3.976595654
0,136699,212,94,1.908422346
45,136699,345,229,2.128337
42,136699,518,250,3.785094654
33,136699,362,318,3.77112
37,136699,573,265,1.480136
10,136733,342,275,6.009016654
1,136733,356,198,3.976595654
0,136733,226,92,2.200329346
45,136733,345,229,2.074962
42,136733,518,250,3.771123654
33,136733,362,319,3.712928
37,136733,572,260,1.600788
10,136766,342,275,5.999389654
1,136766,356,198,3.962437654
0,136766,224,90,2.038931346
45,136766,342,229,1.85459
42,136766,518,251,3.799121654
33,136766,362,323,3.685423
37,136766,570,260,1.69142
10,136799,343,275,6.009016654
1,136799,356,198,3.962437654
0,136799,224,92,2.200329346
45,136799,345,226,2.025515
42,136799,518,255,4.026659654
33,136799,359,323,3.699132
37,136799,569,257,1.876675
10,136833,343,275,6.030941654
1,136833,356,198,3.976595654
0,136833,224,92,2.200329346
45,136833,345,226,1.994107
42,136833,517,260,4.104944654
33,136833,357,324,3.663209
37,136833,569,256,1.94013
10,136866,343,275,6.040632654
1,136866,356,198,3.962437654
0,136866,225,93,2.178244346
45,136866,345,225,1.917858
42,136866,515,262,4.289078654
33,136866,357,324,3.685423
37,136866,566,254,2.083731
10,136899,342,275,6.018695654
1,136899,356,198,3.955152654
0,136899,224,93,2.427505346
45,136899,346,225,1.864163
42,136899,515,264,4.279981654
33,136899,356,327,3.685423
37,136899,566,256,2.200326
10,136933,342,275,6.030941654
1,136933,356,199,3.955152654
0,136933,224,93,2.413278346
45,136933,346,225,1.835285
42,136933,516,271,4.450503654
33,136933,355,327,3.685423
37,136933,566,255,2.292451
10,136966,342,275,6.009016654
1,136966,356,199,3.969822654
0,136966,221,95,2.548052346
45,136966,346,217,0.891383
42,136966,515,275,4.520886654
33,136966,355,327,3.663209
37,136966,565,255,2.334921
10,136999,342,275,6.018695654
1,136999,360,198,4.004847654
0,136999,222,94,2.520179346
45,136999,346,217,0.913269
42,136999,515,275,4.469837654
33,136999,350,332,3.898827
37,136999,565,253,2.448133
10,137033,342,275,6.030941654
1,137033,365,196,4.127172654
0,137033,219,93,2.628660346
45,137033,346,217,0.891383
42,137033,514,283,4.612719654
33,137033,349,334,3.79114
37,137033,563,253,2.512062
10,137066,342,275,6.018695654
1,137066,365,196,4.141051654
0,137066,221,92,2.740645346
45,137066,348,215,0.820845
42,137066,516,284,4.581822654
33,137066,348,334,3.754798
37,137066,561,253,2.570254
10,137099,342,275,6.018695654
1,137099,366,195,4.127172654
0,137099,221,89,3.041926346
45,137099,340,225,1.192145
42,137099,515,290,4.552157654
33,137099,347,334,3.735133
37,137099,560,252,2.575624
10,137133,342,275,6.040632654
1,137133,368,194,4.320689654
0,137133,221,90,3.061765346
45,137133,339,222,1.550799
42,137133,514,291,4.602829654
33,137133,346,336,3.649653
37,137133,558,250,2.727453
10,137166,343,275,5.945561654
1,137166,369,194,4.365327654
0,137166,222,90,3.041926346
45,137166,340,223,2.038928
42,137166,515,292,4.552157654
33,137166,346,337,3.640937
37,137166,558,250,2.762941
10,137199,343,275,5.955064654
1,137199,371,194,4.611719654
0,137199,222,92,3.131595346
45,137199,340,223,2.047836
42,137199,515,292,4.396967654
33,137199,342,338,3.740766
37,137199,558,250,2.775844
10,137233,342,275,6.018695654
1,137233,372,194,4.702388654
0,137233,222,92,3.121597346
45,137233,341,222,2.078859
42,137233,510,297,4.199454654
33,137233,341,341,3.726808
37,137233,558,250,2.775844
10,137266,342,275,6.030941654
1,137266,372,194,4.692391654
0,137266,222,91,3.091636346
45,137266,340,222,2.136764
42,137266,509,298,4.154848654
33,137266,341,341,3.740766
37,137266,549,248,3.141591
10,137299,342,275,5.999389654
1,137299,372,194,4.712388654
0,137299,226,95,3.251153654
45,137299,340,222,2.114629
42,137299,506,297,3.990734654
33,137299,339,344,3.912905
37,137299,550,247,3.151591
10,137333,342,275,6.018695654
1,137333,372,194,4.702388654
0,137333,226,95,3.282076654
45,137333,340,222,2.114629
42,137333,506,299,3.934083654
33,137333,338,345,4.04078
37,137333,550,248,3.18157
10,137366,342,275,5.999389654
1,137366,372,194,4.722388654
0,137366,226,95,3.313353654
45,137366,341,222,2.056662
42,137366,506,299,3.821006654
33,137366,337,347,4.068885
37,137366,550,248,3.201519
10,137399,342,275,6.018695654
1,137399,374,193,4.842955654
0,137399,227,93,3.434960654
45,137399,338,220,1.994107
42,137399,506,299,3.799121654
33,137399,337,348,4.032973
37,137399,550,248,3.18157
10,137433,342,275,6.009016654
1,137433,374,193,4.823046654
0,137433,226,92,3.406082654
45,137433,338,220,2.047836
42,137433,506,300,3.785094654
33,137433,337,348,4.012494
37,137433,549,251,3.272157
10,137466,342,275,6.018695654
1,137466,375,194,4.833012654
0,137466,226,92,3.342910654
45,137466,337,220,2.119821
42,137466,506,300,3.721308654
33,137466,336,348,4.076934
37,137466,549,251,3.291963
10,137499,342,275,6.009016654
1,137499,375,194,4.894037654
0,137499,226,92,3.374407654
45,137499,337,219,1.971746
42,137499,506,301,3.676867654
33,137499,337,348,4.04078
37,137499,548,250,3.31165
10,137533,342,275,6.018695654
1,137533,375,194,4.884149654
0,137533,227,92,3.406082654
45,137533,335,218,1.971746
42,137533,505,301,3.645759654
33,137533,338,351,4.154845
37,137533,545,248,3.498028
10,137566,342,275,6.030941654
1,137566,375,194,4.903890654
0,137566,229,93,3.605241654
45,137566,335,217,1.994107
42,137566,505,302,3.663211654
33,137566,338,351,4.190768
37,137566,544,249,3.54254
10,137599,342,275,6.040632654
1,137599,376,194,4.884149654
0,137599,229,93,3.640940654
45,137599,333,217,2.025515
42,137599,504,302,3.654528654
33,137599,338,351,4.21304
37,137599,543,252,3.645757
10,137633,342,275,6.030941654
1,137633,375,194,4.903890654
0,137633,229,92,3.676867654
45,137633,334,217,2.070143
42,137633,506,304,3.771123654
33,137633,340,351,4.154845
37,137633,542,252,3.75721
10,137666,342,275,6.018695654
1,137666,375,194,4.894037654
0,137666,230,92,3.814788654
45,137666,330,214,2.047836
42,137666,507,303,3.849134654
33,137666,340,352,4.068885
37,137666,541,253,3.793044
10,137699,342,275,6.018695654
1,137699,375,194,4.913706654
0,137699,231,89,3.905717654
45,137699,330,212,2.092414
42,137699,507,303,3.849134654
33,137699,340,352,3.983267
37,137699,541,253,3.82732
10,137733,342,274,6.050370654
1,137733,375,194,4.913706654
0,137733,230,86,3.891545654
45,137733,328,212,2.164339
42,137733,509,300,3.898829654
33,137733,340,352,4.011295
37,137733,540,254,3.877384
10,137766,342,274,6.132812654
1,137766,376,195,4.903890654
0,137766,231,87,3.905717654
45,137766,325,209,2.186416
42,137766,510,300,3.884762654
33,137766,340,352,3.997295
37,137766,539,257,3.905715
10,137799,343,274,6.183515654
1,137799,377,195,4.954940654
0,137799,232,88,3.998298654
45,137799,324,209,2.220345
42,137799,510,299,3.898829654
33,137799,342,352,4.032973
37,137799,541,260,3.905715
10,137833,343,274,6.173624654
1,137833,377,195,4.913706654
0,137833,236,87,4.213042654
45,137833,322,208,2.270689
42,137833,510,299,3.898829654
33,137833,342,352,4.054858
37,137833,541,260,3.891542
10,137866,343,274,6.203353654
1,137866,377,195,4.823046654
0,137866,237,87,4.239892654
45,137866,322,208,2.242402
42,137866,510,299,3.898829654
33,137866,343,352,4.026657
37,137866,541,261,3.849132
10,137899,343,274,6.173624654
1,137899,377,194,4.803048654
0,137899,235,87,4.177115654
45,137899,322,208,2.228324
42,137899,510,299,3.884762654
33,137899,343,352,3.934081
37,137899,540,261,3.905715
10,137933,347,274,6.183515654
1,137933,377,194,4.803048654
0,137933,236,87,4.235349654
45,137933,321,204,2.172572
42,137933,510,297,3.926991654
33,137933,343,352,3.905715
37,137933,539,261,3.869908
10,137966,347,273,6.162560654
1,137966,377,194,4.803048654
0,137966,238,87,4.324488654
45,137966,320,201,2.200326
42,137966,510,295,3.941074654
33,137966,343,352,3.934081
37,137966,539,261,3.898425
10,137999,351,273,6.193425654
1,137999,377,194,4.823046654
0,137999,237,86,4.279981654
45,137999,320,197,2.061343
42,137999,510,295,3.941074654
33,137999,342,352,3.905715
37,137999,539,261,3.891542
10,138033,351,273,6.213297654
1,138033,377,194,4.833012654
0,138033,242,86,4.562017654
45,138033,320,198,2.092414
42,138033,510,295,3.912907654
33,138033,343,351,3.863245
37,138033,538,261,3.905715
10,138066,355,272,0.039977346
1,138066,377,194,4.852871654
0,138066,241,86,4.611719654
45,138066,320,196,2.038928
42,138066,510,294,3.884762654
33,138066,342,350,3.962435
37,138066,538,261,3.919897
10,138099,354,272,0.009998346
1,138099,378,194,4.793021654
0,138099,242,85,4.642502654
45,138099,320,196,2.047836
42,138099,510,293,3.842684654
33,138099,342,350,4.004845
37,138099,539,261,3.912704
10,138133,355,272,0.069884346
1,138133,378,194,4.813057654
0,138133,242,85,4.682397654
45,138133,320,194,2.070143
42,138133,509,292,3.807003654
33,138133,341,351,3.997295
37,138133,539,261,3.934081
10,138166,355,272,0.059926346
1,138166,378,195,4.833012654
0,138166,241,85,4.601731654
45,138166,319,195,2.047836
42,138166,508,291,3.757213654
33,138166,341,352,4.018927
37,138166,538,261,3.934081
10,138199,355,272,0.059926346
1,138199,378,194,4.803048654
0,138199,240,85,4.552157654
45,138199,319,194,1.980924
42,138199,507,292,3.726810654
33,138199,341,352,4.026657
37,138199,538,261,3.891542
10,138233,355,272,0.059926346
1,138233,378,195,4.793021654
0,138233,240,85,4.581822654
45,138233,319,194,1.994107
42,138233,507,292,3.749037654
33,138233,342,352,4.012494
37,138233,538,261,3.869908
10,138266,362,270,0.274165346
1,138266,378,195,4.813057654
0,138266,242,82,4.642502654
45,138266,319,194,1.994107
42,138266,507,291,3.699134654
33,138266,343,354,3.869908
37,138266,538,261,3.898425
10,138299,365,269,0.369331346
1,138299,378,195,4.803048654
0,138299,243,81,4.722388654
45,138299,316,189,1.78189
42,138299,507,291,3.685425654
33,138299,342,354,3.863245
37,138299,535,263,4.004845
10,138333,365,268,0.400947346
1,138333,378,195,4.823046654
0,138333,244,81,4.772317654
45,138333,316,189,1.762298
42,138333,506,291,3.627459654
33,138333,340,354,3.813197
37,138333,535,263,3.990732
10,138366,364,267,0.477037346
1,138366,378,195,4.793021654
0,138366,244,81,4.772317654
45,138366,315,185,1.661456
42,138366,498,297,3.406082654
33,138366,339,354,3.75721
37,138366,537,262,4.032973
10,138399,364,267,0.454717346
1,138399,378,195,4.782275654
0,138399,244,81,4.762347654
45,138399,314,185,1.681454
42,138399,492,301,3.384145654
33,138399,339,354,3.799119
37,138399,539,261,4.068885
10,138433,367,267,0.485864346
1,138433,378,195,4.803048654
0,138433,243,81,4.722388654
45,138433,314,185,1.701363
42,138433,485,303,3.498030654
33,138433,340,353,3.729593
37,138433,540,262,4.096767
10,138466,366,266,0.477037346
1,138466,378,195,4.782275654
0,138466,244,81,4.752367654
45,138466,314,185,1.681454
42,138466,482,305,3.479215654
33,138466,340,353,3.707558
37,138466,540,261,4.118844
10,138499,365,267,0.549023346
1,138499,378,195,4.823046654
0,138499,246,80,4.862760654
45,138499,314,185,1.661456
42,138499,477,306,3.488655654
33,138499,341,352,3.707558
37,138499,540,262,4.104942
10,138533,365,266,0.543830346
1,138533,378,195,4.793021654
0,138533,246,77,4.903890654
45,138533,316,177,1.560796
42,138533,473,310,3.488655654
33,138533,342,352,3.671806
37,138533,541,263,4.012494
10,138566,365,266,0.549023346
1,138566,378,195,4.782275654
0,138566,249,76,5.015273654
45,138566,316,176,1.520838
42,138566,466,315,3.498030654
33,138566,342,353,3.707558
37,138566,541,263,4.012494
10,138599,365,266,0.557539346
1,138599,378,195,4.803048654
0,138599,249,76,5.005755654
45,138599,316,176,1.490163
42,138599,458,316,3.520244654
33,138599,342,353,3.693894
37,138599,540,267,3.998296
10,138633,365,266,0.593540346
1,138633,378,195,4.772317654
0,138633,249,74,5.135699654
45,138633,316,177,1.379294
42,138633,453,319,3.434960654
33,138633,342,351,3.609723
37,138633,540,268,3.998296
10,138666,365,266,0.593540346
1,138666,378,195,4.803048654
0,138666,250,74,5.176036654
45,138666,316,170,1.236468
42,138666,452,319,3.444478654
33,138666,342,351,3.587303
37,138666,535,274,3.87071
10,138699,367,266,0.629527346
1,138699,378,198,4.782275654
0,138699,249,73,5.144796654
45,138699,316,170,1.147486
42,138699,449,319,3.352687654
33,138699,342,351,3.609723
37,138699,533,274,3.777043
10,138733,366,265,0.643499346
1,138733,378,198,4.813057654
0,138733,249,73,5.144796654
45,138733,316,170,1.138389
42,138733,441,321,3.342910654
33,138733,341,352,3.587303
37,138733,527,275,3.735133
10,138766,367,262,0.665407346
1,138766,378,198,4.782978654
0,138766,251,69,5.369916654
45,138766,316,167,1.021772
42,138766,442,323,3.393836654
33,138766,341,352,3.573998
37,138766,527,275,3.699132
10,138799,366,264,0.679411346
1,138799,378,198,4.813057654
0,138799,250,70,5.476513654
45,138799,322,164,0.927296
42,138799,439,324,3.444478654
33,138799,341,352,3.587303
37,138799,526,276,3.663209
10,138833,366,264,0.685727346
1,138833,378,198,4.793021654
0,138833,250,70,5.462340654
45,138833,324,161,0.863255
42,138833,436,326,3.415761654
33,138833,342,351,3.609723
37,138833,524,275,3.54254
10,138866,365,264,0.707539346
1,138866,378,198,4.803048654
0,138866,249,70,5.490694654
45,138866,325,160,0.891383
42,138866,436,326,3.415761654
33,138866,342,352,3.587303
37,138866,524,275,3.54254
10,138899,364,262,0.877334346
1,138899,378,198,4.793021654
0,138899,247,69,5.391802654
45,138899,327,159,0.778307
42,138899,436,326,3.415761654
33,138899,341,352,3.587303
37,138899,520,278,3.272157
10,138933,365,261,0.955174346
1,138933,378,198,4.803048654
0,138933,247,69,5.383994654
45,138933,331,153,0.742568
42,138933,433,326,3.425387654
33,138933,340,352,3.573998
37,138933,521,277,3.222224
10,138966,366,260,0.955174346
1,138966,378,198,4.803048654
0,138966,246,69,5.405847654
45,138966,331,153,0.735794
42,138966,433,327,3.466498654
33,138966,340,352,3.587303
37,138966,521,276,3.31165
10,138999,365,262,0.933245346
1,138999,378,198,4.803048654
0,138999,245,68,5.497786654
45,138999,332,153,0.778307
42,138999,433,327,3.457015654
33,138999,340,352,3.573998
37,138999,520,276,3.301822
10,139033,365,264,0.955174346
1,139033,378,198,4.793021654
0,139033,246,67,5.483501654
45,139033,337,150,0.68573
42,139033,433,327,3.434960654
33,139033,340,352,3.587303
37,139033,514,277,3.364622
10,139066,364,266,1.021768346
1,139066,378,198,4.803048654
0,139066,247,66,5.583291654
45,139066,337,150,0.679414
42,139066,433,327,3.434960654
33,139066,342,352,3.54254
37,139066,509,280,3.425385
10,139099,363,266,1.169844346
1,139099,378,198,4.803048654
0,139099,247,65,5.576758654
45,139099,336,150,0.615621
42,139099,433,327,3.415761654
33,139099,341,352,3.564902
37,139099,509,280,3.479213
10,139133,363,266,1.173714346
1,139133,378,198,4.803048654
0,139133,250,64,5.756557654
45,139133,336,150,0.615621
42,139133,434,325,3.466498654
33,139133,341,351,3.573998
37,139133,509,280,3.510924
10,139166,363,266,1.160666346
1,139166,378,198,4.793021654
0,139166,251,62,5.900805654
45,139166,336,149,0.643502
42,139166,431,325,3.444478654
33,139166,342,352,3.533291
37,139166,508,281,3.587303
10,139199,363,266,1.160666346
1,139199,378,198,4.803048654
0,139199,251,62,6.006275654
45,139199,338,149,0.615621
42,139199,430,325,3.372115654
33,139199,341,352,3.501539
37,139199,505,283,3.735133
10,139233,362,267,1.151561346
1,139233,378,198,4.803048654
0,139233,255,60,6.089756654
45,139233,340,148,0.643502
42,139233,430,325,3.342910654
33,139233,339,352,3.510924
37,139233,505,285,3.785092
10,139266,361,267,1.138386346
1,139266,378,198,4.803048654
0,139266,255,61,6.141286654
45,139266,339,148,0.63755
42,139266,430,324,3.301824654
33,139266,339,351,3.533291
37,139266,506,285,3.785092
10,139299,361,267,1.116074346
1,139299,378,198,4.782275654
0,139299,255,61,6.161341654
45,139299,342,148,0.485867
42,139299,430,324,3.333095654
33,139299,339,351,3.555729
37,139299,505,286,3.735133
10,139333,362,267,1.138386346
1,139333,378,198,4.813057654
0,139333,255,61,6.182515654
45,139333,342,148,0.499348
42,139333,429,324,3.393836654
33,139333,337,350,3.44747
37,139333,504,288,3.785092
10,139366,362,267,1.160666346
1,139366,378,198,4.833012654
0,139366,255,61,6.161341654
45,139366,342,148,0.485867
42,139366,431,323,3.413072654
33,139366,337,352,3.469711
37,139366,501,293,3.77112
10,139399,360,265,1.242673346
1,139399,378,198,4.803048654
0,139399,255,62,6.182515654
45,139399,343,148,0.463649
42,139399,431,323,3.393836654
33,139399,337,352,3.469711
37,139399,501,293,3.763007
10,139433,360,265,1.210845346
1,139433,378,198,4.833012654
0,139433,256,62,6.212594654
45,139433,344,149,0.468133
42,139433,431,324,3.437871654
33,139433,338,351,3.437869
37,139433,498,294,3.77112
10,139466,361,264,1.182893346
1,139466,378,198,4.833012654
0,139466,259,63,6.252889654
45,139466,343,150,0.485867
42,139466,430,324,3.457015654
33,139466,337,350,3.469711
37,139466,498,294,3.75721
10,139499,361,263,1.116074346
1,139499,378,198,4.823046654
0,139499,264,63,6.192523654
45,139499,343,149,0.508064
42,139499,430,324,3.469713654
33,139499,337,350,3.457012
37,139499,494,294,3.721306
10,139533,363,264,1.210845346
1,139533,378,197,4.862760654
0,139533,264,63,6.192523654
45,139533,342,149,0.635454
42,139533,431,324,3.425387654
33,139533,337,350,3.36242
37,139533,493,295,3.632138
10,139566,364,263,1.160666346
1,139566,380,197,4.894037654
0,139566,263,66,6.141286654
45,139566,342,150,0.671607
42,139566,431,324,3.413072654
33,139566,336,350,3.342908
37,139566,492,295,3.573998
10,139599,365,263,1.125081346
1,139599,383,197,4.923482654
0,139599,263,65,6.181494654
45,139599,340,149,0.764125
42,139599,430,324,3.403478654
33,139599,336,350,3.36242
37,139599,489,297,3.600734
10,139633,365,262,1.173714346
1,139633,383,197,5.015273654
0,139633,263,66,6.181494654
45,139633,340,149,0.778307
42,139633,430,323,3.393836654
33,139633,336,350,3.36242
37,139633,489,297,3.578218
10,139666,365,261,1.116074346
1,139666,384,196,5.113338654
0,139666,264,68,6.242801654
45,139666,340,149,0.806672
42,139666,430,322,3.362422654
33,139666,336,350,3.352684
37,139666,489,297,3.529491
10,139699,365,260,1.129364346
1,139699,384,194,5.135699654
0,139699,264,68,6.273083654
45,139699,337,148,0.913269
42,139699,430,322,3.342910654
33,139699,333,350,3.252248
37,139699,489,297,3.560823
10,139733,365,260,1.116074346
1,139733,385,194,5.149015654
0,139733,264,72,6.038205654
45,139733,336,148,1.049178
42,139733,430,322,3.362422654
33,139733,333,350,3.262215
37,139733,489,297,3.578218
10,139766,365,260,1.116074346
1,139766,384,193,5.225323654
0,139766,268,73,6.109688654
45,139766,334,147,1.255375
42,139766,431,322,3.333095654
33,139766,333,350,3.291963
37,139766,487,297,3.529491
10,139799,365,260,1.179093346
1,139799,384,192,5.261413654
0,139799,268,74,6.119707654
45,139799,335,145,1.308911
42,139799,431,322,3.342910654
33,139799,333,349,3.262215
37,139799,487,297,3.529491
10,139833,365,261,1.223732346
1,139833,384,192,5.289187654
0,139833,267,74,6.151300654
45,139833,335,145,1.349967
42,139833,431,322,3.362422654
33,139833,333,349,3.232251
37,139833,487,297,3.58302
10,139866,365,260,1.255372346
1,139866,387,192,5.462340654
0,139866,267,75,6.181494654
45,139866,335,142,1.379294
42,139866,430,322,3.362422654
33,139866,333,350,3.252248
37,139866,484,298,3.520242
10,139899,365,261,1.233171346
1,139899,387,192,5.583291654
0,139899,267,76,6.262984654
45,139899,335,142,1.389147
42,139899,430,322,3.352687654
33,139899,333,350,3.232251
37,139899,483,298,3.54254
10,139933,363,260,1.299315346
1,139933,387,192,5.597454654
0,139933,268,77,6.283183654
45,139933,335,137,1.590794
42,139933,430,322,3.372115654
33,139933,332,350,3.252248
37,139933,484,298,3.529491
10,139966,363,260,1.296626346
1,139966,387,192,5.633635654
0,139966,267,80,6.262984654
45,139966,336,137,1.610775
42,139966,430,320,3.282076654
33,139966,333,350,3.232251
37,139966,484,298,3.551718
10,139999,363,260,1.299315346
1,139999,388,192,5.697967654
0,139999,267,80,6.252889654
45,139999,335,137,1.580796
42,139999,430,321,3.301824654
33,139999,332,350,3.252248
37,139999,484,298,3.58302
10,140033,363,261,1.379291346
1,140033,389,189,5.792637654
0,140033,267,80,6.252889654
45,140033,336,137,1.610775
42,140033,430,320,3.291965654
33,140033,332,350,3.232251
37,140033,484,298,3.58302
10,140066,363,261,1.420421346
1,140066,389,189,5.815052654
0,140066,267,80,0.010099346
45,140066,331,130,2.025515
42,140066,430,318,3.252251654
33,140066,333,350,3.252248
37,140066,484,300,3.632138
10,140099,363,260,1.420421346
1,140099,389,189,5.828465654
0,140099,267,80,0.030292346
45,140099,332,129,2.10607
42,140099,430,316,3.131595346
33,140099,332,350,3.231349
37,140099,485,300,3.668218
10,140133,363,261,1.450169346
1,140133,389,189,5.837471654
0,140133,267,81,0.010099346
45,140133,329,129,2.214297
42,140133,428,316,3.091636346
33,140133,333,350,3.24126
37,140133,486,300,3.685423
10,140166,363,261,1.460136346
1,140166,389,189,5.725643654
0,140166,267,81,0.030292346
45,140166,327,128,2.25021
42,140166,421,314,2.940278346
33,140166,332,350,3.231349
37,140166,486,300,3.690616
10,140199,363,261,1.440227346
1,140199,391,193,5.711846654
0,140199,267,81,6.273083654
45,140199,326,127,2.264255
42,140199,416,314,2.835716346
33,140199,332,350,3.251151
37,140199,486,300,3.663209
10,140233,362,260,1.460136346
1,140233,391,193,5.697967654
0,140233,267,81,6.252889654
45,140233,320,125,2.334921
42,140233,408,310,2.727456346
33,140233,333,350,3.221421
37,140233,486,300,3.649653
10,140266,363,260,1.450169346
1,140266,391,193,5.684009654
0,140266,267,81,6.273083654
45,140266,320,124,2.320748
42,140266,403,305,2.651048346
33,140266,333,350,3.221421
37,140266,485,302,3.520242
10,140299,362,260,1.490963346
1,140299,392,193,5.697967654
0,140299,268,81,6.252889654
45,140299,320,124,2.320748
42,140299,403,305,2.673463346
33,140299,333,350,3.211477
37,140299,484,302,3.520242
10,140333,361,260,1.481035346
1,140333,392,193,5.675739654
0,140333,267,80,6.273083654
45,140333,320,124,2.320748
42,140333,399,303,2.659931346
33,140333,333,350,3.24126
37,140333,481,306,3.469711
10,140366,361,257,1.471124346
1,140366,392,194,5.661768654
0,140366,268,81,6.252889654
45,140366,317,121,2.349102
42,140366,396,303,2.628660346
33,140366,332,349,3.231349
37,140366,481,306,3.479213
10,140399,359,257,1.560692346
1,140399,392,194,5.661768654
0,140399,267,80,6.283183654
45,140399,316,119,2.39164
42,140399,396,303,2.651048346
33,140399,332,349,3.221421
37,140399,473,307,3.479213
10,140433,360,257,1.590797346
1,140433,394,194,5.689641654
0,140433,267,80,6.252889654
45,140433,315,118,2.484064
42,140433,390,298,2.534151346
33,140433,332,349,3.231349
37,140433,471,308,3.403476
10,140466,359,257,1.560793346
1,140466,394,197,5.547391654
0,140466,267,81,6.283183654
45,140466,315,118,2.506139
42,140466,389,298,2.548052346
33,140466,332,349,3.24126
37,140466,468,309,3.352684
10,140499,360,257,1.600791346
1,140499,394,197,5.554064654
0,140499,267,80,6.252889654
45,140499,315,117,2.506139
42,140499,388,297,2.531678346
33,140499,333,349,3.221421
37,140499,468,309,3.352684
10,140533,359,257,1.842278346
1,140533,394,197,5.540014654
0,140533,267,80,6.273083654
45,140533,315,116,2.419937
42,140533,389,298,2.512065346
33,140533,333,349,3.24126
37,140533,464,309,3.403476
10,140566,359,257,1.889355346
